Counter Count,Source Count,Sink Count,Counter Byte Count,Counter Packet Rate (packets/s),Counter Bit Rate (bit/s),Counter Byte Rate (bytes/s)
388032,388032,388032,15893790720,37529.297,12297590000,1537198750
385968,385968,385968,15809249280,38785.156,12708328500,1588541062.5
388032,388032,388032,15893790720,35131.836,11511939500,1438992437.5
379776,379776,379776,15555624960,39054.6875,12797012500,1599626562.5
385968,385968,385968,15809249280,38589.844,12644900000,1580612500
385968,385968,385968,15809249280,38784.18,12708727000,1588590875
371520,371520,371520,15217459200,38429.6875,12592532500,1574066562.5
385968,385968,385968,15809249280,38651.367,12665343000,1583167875
385968,385968,385968,15809249280,38583.984,12643618500,1580452312.5
385968,385968,385968,15809249280,38821.289,12721161500,1590145187.5
385968,385968,385968,15809249280,38288.086,12545795000,1568224375
388032,388032,388032,15893790720,38938.477,12759667500,1594958437.5
385968,385968,385968,15809249280,38642.578,12662090000,1582761250
388032,388032,388032,15893790720,38644.531,12662688500,1582836062.5
388032,388032,388032,15893790720,38772.461,12705823000,1588227875
385968,385968,385968,15809249280,38805.664,12715671500,1589458937.5
385968,385968,385968,15809249280,37875,12410717500,1551339687.5
388032,388032,388032,15893790720,38583.984,12642818000,1580352250
383904,383904,383904,15724707840,38801.758,12713212000,1589151500
385968,385968,385968,15809249280,38434.57,12594051000,1574256375
385968,385968,385968,15809249280,38541.992,12629094000,1578636750
383904,383904,383904,15724707840,38227.539,12526192000,1565774000
383904,383904,383904,15724707840,38747.07,12696738000,1587092250
385968,385968,385968,15809249280,38585.9375,12643480000,1580435000
383904,383904,383904,15724707840,38535.156,12627494000,1578436750
385968,385968,385968,15809249280,38477.539,12608057000,1576007125
388032,388032,388032,15893790720,38458.984,12602685000,1575335625
388032,388032,388032,15893790720,38875.977,12738666500,1592333312.5
379776,379776,379776,15555624960,38583.008,12642951000,1580368875
385968,385968,385968,15809249280,38536.133,12626876500,1578359562.5
388032,388032,388032,15893790720,38646.484,12663167000,1582895875
388032,388032,388032,15893790720,38612.305,12652261000,1581532625
390096,390096,390096,15978332160,38710.9375,12684615000,1585576875
383904,383904,383904,15724707840,32796.875,10746524000,1343315500
385968,385968,385968,15809249280,37805.664,12388397000,1548549625
388032,388032,388032,15893790720,38792.969,12711754000,1588969250
385968,385968,385968,15809249280,38479.492,12608895500,1576111937.5
383904,383904,383904,15724707840,38702.148,12682121500,1585265187.5
385968,385968,385968,15809249280,38274.414,12541387500,1567673437.5
385968,385968,385968,15809249280,38415.039,12587655500,1573456937.5
388032,388032,388032,15893790720,38517.578,12620932500,1577616562.5
385968,385968,385968,15809249280,38610.352,12651401500,1581425187.5
383904,383904,383904,15724707840,38681.641,12674804000,1584350500
385968,385968,385968,15809249280,38539.0625,12627923500,1578490437.5
381840,381840,381840,15640166400,32936.523,10792273000,1349034125
388032,388032,388032,15893790720,38678.711,12674000000,1584250000
385968,385968,385968,15809249280,32309.57,10587024500,1323378062.5
385968,385968,385968,15809249280,38504.883,12617129500,1577141187.5
381840,381840,381840,15640166400,38762.695,12701996000,1587749500
388032,388032,388032,15893790720,38728.516,12690196000,1586274500
385968,385968,385968,15809249280,38599.609,12647756500,1580969562.5
388032,388032,388032,15893790720,38592.773,12645851500,1580731437.5
388032,388032,388032,15893790720,39055.664,12799383500,1599922937.5
390096,390096,390096,15978332160,38983.398,12775094000,1596886750
381840,381840,381840,15640166400,38679.6875,12674467500,1584308437.5
383904,383904,383904,15724707840,38761.719,12701156500,1587644562.5
385968,385968,385968,15809249280,38670.898,12671722000,1583965250
388032,388032,388032,15893790720,38416.992,12587711000,1573463875
388032,388032,388032,15893790720,38842.773,12727749000,1590968625
385968,385968,385968,15809249280,38697.266,12679899500,1584987437.5
388032,388032,388032,15893790720,38614.258,12652865000,1581608125
367392,367392,367392,15048376320,38587.891,12644188500,1580523562.5
388032,388032,388032,15893790720,38032.227,12461975500,1557746937.5
385968,385968,385968,15809249280,38327.148,12558936500,1569867062.5
388032,388032,388032,15893790720,38927.734,12755692500,1594461562.5
383904,383904,383904,15724707840,35374.023,11591292000,1448911500
385968,385968,385968,15809249280,38890.625,12743234500,1592904312.5
381840,381840,381840,15640166400,38734.375,12692031000,1586503875
385968,385968,385968,15809249280,38861.328,12733844000,1591730500
379776,379776,379776,15555624960,38656.25,12666683500,1583335437.5
383904,383904,383904,15724707840,38362.305,12570544500,1571318062.5
385968,385968,385968,15809249280,38519.531,12621988000,1577748500
381840,381840,381840,15640166400,33182.617,10872918500,1359114812.5
388032,388032,388032,15893790720,38587.891,12644247500,1580530937.5
385968,385968,385968,15809249280,38597.656,12647250000,1580906250
388032,388032,388032,15893790720,38793.945,12711942500,1588992812.5
388032,388032,388032,15893790720,38734.375,12692783000,1586597875
385968,385968,385968,15809249280,38691.406,12677840500,1584730062.5
388032,388032,388032,15893790720,38812.5,12718044000,1589755500
385968,385968,385968,15809249280,38586.914,12643630500,1580453812.5
385968,385968,385968,15809249280,38774.414,12705803000,1588225375
371520,371520,371520,15217459200,38679.6875,12674815500,1584351937.5
375648,375648,375648,15386542080,32677.734,10706898500,1338362312.5
385968,385968,385968,15809249280,38516.602,12620434000,1577554250
379776,379776,379776,15555624960,38605.469,12650276500,1581284562.5
385968,385968,385968,15809249280,38568.359,12637555500,1579694437.5
388032,388032,388032,15893790720,38602.539,12648884000,1581110500
385968,385968,385968,15809249280,38442.383,12596711500,1574588937.5
371520,371520,371520,15217459200,37986.328,12447596000,1555949500
388032,388032,388032,15893790720,38846.68,12728555000,1591069375
373584,373584,373584,15302000640,38662.109,12668763000,1583595375
385968,385968,385968,15809249280,38877.93,12739472000,1592434000
367392,367392,367392,15048376320,38585.9375,12643581500,1580447687.5
388032,388032,388032,15893790720,38648.4375,12663789500,1582973687.5
388032,388032,388032,15893790720,38847.656,12729761500,1591220187.5
385968,385968,385968,15809249280,38374.023,12574088500,1571761062.5
390096,390096,390096,15978332160,38788.086,12710061500,1588757687.5
390096,390096,390096,15978332160,38966.797,12768437000,1596054625
375648,375648,375648,15386542080,32656.25,10700916500,1337614562.5
381840,381840,381840,15640166400,38802.734,12715100000,1589387500
