Counter Count,Source Count,Sink Count,Counter Byte Count,Counter Packet Rate (packets/s),Counter Bit Rate (bit/s),Counter Byte Rate (bytes/s)
111456,111456,111456,4565237760,11135.742,3649003500,456125437.5
111456,111456,111456,4565237760,11133.789,3648519000,456064875
111456,111456,111456,4565237760,11131.836,3647709000,455963625
111456,111456,111456,4565237760,11187.5,3665743000,458217875
111456,111456,111456,4565237760,11159.18,3656384000,457048000
111456,111456,111456,4565237760,11182.617,3664240500,458030062.5
111456,111456,111456,4565237760,11117.1875,3642773500,455346687.5
111456,111456,111456,4565237760,10856.445,3557007000,444625875
111456,111456,111456,4565237760,11179.6875,3663099000,457887375
111456,111456,111456,4565237760,11185.547,3665123500,458140437.5
111456,111456,111456,4565237760,11159.18,3656563000,457070375
111456,111456,111456,4565237760,11137.695,3649384000,456173000
111456,111456,111456,4565237760,11147.461,3652589000,456573625
111456,111456,111456,4565237760,11122.07,3644265000,455533125
111456,111456,111456,4565237760,11148.4375,3652712000,456589000
111456,111456,111456,4565237760,11176.758,3662367500,457795937.5
111456,111456,111456,4565237760,10998.047,3604045000,450505625
111456,111456,111456,4565237760,11133.789,3648248000,456031000
111456,111456,111456,4565237760,11137.695,3649481000,456185125
111456,111456,111456,4565237760,11163.086,3657532000,457191500
111456,111456,111456,4565237760,10494.141,3438773500,429846687.5
111456,111456,111456,4565237760,10450.195,3424442000,428055250
111456,111456,111456,4565237760,11123.047,3644383500,455547937.5
111456,111456,111456,4565237760,11117.1875,3642878500,455359812.5
111456,111456,111456,4565237760,11187.5,3665634000,458204250
111456,111456,111456,4565237760,11158.203,3656237000,457029625
111456,111456,111456,4565237760,11120.117,3643718500,455464812.5
111456,111456,111456,4565237760,11168.945,3659721500,457465187.5
111456,111456,111456,4565237760,11169.922,3660111000,457513875
111456,111456,111456,4565237760,11161.133,3657089500,457136187.5
111456,111456,111456,4565237760,11177.734,3662164500,457770562.5
111456,111456,111456,4565237760,11149.414,3653094500,456636812.5
111456,111456,111456,4565237760,11121.094,3643756500,455469562.5
111456,111456,111456,4565237760,11121.094,3644049000,455506125
111456,111456,111456,4565237760,11158.203,3656232000,457029000
111456,111456,111456,4565237760,11124.023,3645037500,455629687.5
111456,111456,111456,4565237760,11166.016,3658436500,457304562.5
111456,111456,111456,4565237760,11125,3645286500,455660812.5
111456,111456,111456,4565237760,11149.414,3653076500,456634562.5
111456,111456,111456,4565237760,11091.797,3634619500,454327437.5
111456,111456,111456,4565237760,10875,3563304500,445413062.5
111456,111456,111456,4565237760,11083.984,3632332000,454041500
111456,111456,111456,4565237760,10973.633,3595441500,449430187.5
111456,111456,111456,4565237760,11123.047,3644509000,455563625
111456,111456,111456,4565237760,11119.141,3643259000,455407375
111456,111456,111456,4565237760,10794.922,3537103000,442137875
111456,111456,111456,4565237760,10905.273,3573747000,446718375
111456,111456,111456,4565237760,10905.273,3573213000,446651625
111456,111456,111456,4565237760,11026.367,3613301500,451662687.5
113520,113520,113520,4649779200,11173.828,3661385500,457673187.5
111456,111456,111456,4565237760,11175.781,3661727500,457715937.5
111456,111456,111456,4565237760,10802.734,3539728500,442466062.5
111456,111456,111456,4565237760,11130.859,3646876500,455859562.5
111456,111456,111456,4565237760,11120.117,3644041000,455505125
111456,111456,111456,4565237760,11158.203,3656284000,457035500
111456,111456,111456,4565237760,11169.922,3659609000,457451125
111456,111456,111456,4565237760,11117.1875,3642827000,455353375
111456,111456,111456,4565237760,11186.523,3665660500,458207562.5
111456,111456,111456,4565237760,11103.516,3637850500,454731312.5
109392,109392,109392,4480696320,10747.07,3521563000,440195375
107328,107328,107328,4396154880,10032.227,3286507500,410813437.5
109392,109392,109392,4480696320,10835.9375,3550653500,443831687.5
111456,111456,111456,4565237760,11130.859,3647387000,455923375
113520,113520,113520,4649779200,11148.4375,3652712000,456589000
111456,111456,111456,4565237760,11158.203,3655866000,456983250
111456,111456,111456,4565237760,11187.5,3665837500,458229687.5
