Counter Count,Source Count,Sink Count,Counter Byte Count,Counter Packet Rate (packets/s),Counter Bit Rate (bit/s),Counter Byte Rate (bytes/s)
427248,427248,427248,17500078080,42305.664,13862627000,1732828375
429312,429312,429312,17584619520,41974.609,13754089500,1719261187.5
425184,425184,425184,17415536640,43057.617,14108711500,1763588937.5
431376,431376,431376,17669160960,43158.203,14141502500,1767687812.5
423120,423120,423120,17330995200,42965.82,14078991500,1759873937.5
427248,427248,427248,17500078080,42837.891,14037594000,1754699250
427248,427248,427248,17500078080,42851.5625,14041451000,1755181375
427248,427248,427248,17500078080,42963.867,14078064000,1759758000
429312,429312,429312,17584619520,43184.57,14150234500,1768779312.5
427248,427248,427248,17500078080,42595.703,13958013500,1744751687.5
431376,431376,431376,17669160960,43249.023,14171630000,1771453750
425184,425184,425184,17415536640,42130.859,13805157000,1725644625
425184,425184,425184,17415536640,42239.258,13841041000,1730130125
427248,427248,427248,17500078080,43200.195,14156096500,1769512062.5
423120,423120,423120,17330995200,41982.422,13756564500,1719570562.5
423120,423120,423120,17330995200,42082.031,13788926000,1723615750
425184,425184,425184,17415536640,41801.758,13697509500,1712188687.5
427248,427248,427248,17500078080,41955.078,13747667500,1718458437.5
425184,425184,425184,17415536640,42041.992,13776334000,1722041750
429312,429312,429312,17584619520,42924.805,14065331000,1758166375
427248,427248,427248,17500078080,43023.4375,14098157000,1762269625
429312,429312,429312,17584619520,43009.766,14093146500,1761643312.5
421056,421056,421056,17246453760,41784.18,13691638500,1711454812.5
425184,425184,425184,17415536640,42037.109,13775756500,1721969562.5
429312,429312,429312,17584619520,43026.367,14098553500,1762319187.5
427248,427248,427248,17500078080,42883.789,14051968000,1756496000
421056,421056,421056,17246453760,41914.0625,13734317000,1716789625
425184,425184,425184,17415536640,42216.797,13833614500,1729201812.5
427248,427248,427248,17500078080,43167.969,14145017000,1768127125
421056,421056,421056,17246453760,42148.4375,13810903000,1726362875
423120,423120,423120,17330995200,42208.984,13830965500,1728870687.5
421056,421056,421056,17246453760,42038.086,13775222000,1721902750
423120,423120,423120,17330995200,43113.281,14127519000,1765939875
425184,425184,425184,17415536640,42202.148,13828339500,1728542437.5
423120,423120,423120,17330995200,42183.594,13822581000,1727822625
431376,431376,431376,17669160960,43154.297,14140515000,1767564375
429312,429312,429312,17584619520,43012.695,14094474000,1761809250
427248,427248,427248,17500078080,42934.57,14069071000,1758633875
427248,427248,427248,17500078080,41958.008,13748423500,1718552937.5
429312,429312,429312,17584619520,43085.9375,14118508500,1764813562.5
427248,427248,427248,17500078080,43000.977,14090572000,1761321500
427248,427248,427248,17500078080,42627.93,13968007000,1746000875
423120,423120,423120,17330995200,41970.703,13752848000,1719106000
429312,429312,429312,17584619520,42979.492,14083479500,1760434937.5
425184,425184,425184,17415536640,43067.383,14112204500,1764025562.5
425184,425184,425184,17415536640,43088.867,14119363000,1764920375
423120,423120,423120,17330995200,42107.422,13797605500,1724700687.5
425184,425184,425184,17415536640,42489.258,13923094500,1740386812.5
425184,425184,425184,17415536640,42186.523,13823404500,1727925562.5
425184,425184,425184,17415536640,42084.961,13790349500,1723793687.5
416928,416928,416928,17077370880,42105.469,13797031000,1724628875
427248,427248,427248,17500078080,43182.617,14149649000,1768706125
425184,425184,425184,17415536640,42054.6875,13780895000,1722611875
427248,427248,427248,17500078080,43140.625,14136139500,1767017437.5
423120,423120,423120,17330995200,43173.828,14147319000,1768414875
423120,423120,423120,17330995200,41918.945,13735873000,1716984125
427248,427248,427248,17500078080,42467.773,13915230500,1739403812.5
423120,423120,423120,17330995200,41689.453,13660918000,1707614750
425184,425184,425184,17415536640,41882.8125,13724370000,1715546250
425184,425184,425184,17415536640,41929.6875,13738838000,1717354750
425184,425184,425184,17415536640,41724.609,13672343000,1709042875
421056,421056,421056,17246453760,42106.445,13797586000,1724698250
425184,425184,425184,17415536640,42022.461,13769908500,1721238562.5
425184,425184,425184,17415536640,42147.461,13810655500,1726331937.5
425184,425184,425184,17415536640,42260.742,13847732500,1730966562.5
427248,427248,427248,17500078080,43089.844,14119436500,1764929562.5
427248,427248,427248,17500078080,43004.883,14091511500,1761438937.5
423120,423120,423120,17330995200,43146.484,14138064500,1767258062.5
