Counter Count,Source Count,Sink Count,Counter Byte Count,Counter Packet Rate (packets/s),Counter Bit Rate (bit/s),Counter Byte Rate (bytes/s)
53664,53664,53664,2198077440,5441.406,1783133000,222891625
53664,53664,53664,2198077440,5409.18,1772620500,221577562.5
55728,55728,55728,2282618880,5427.734,1778420000,222302500
53664,53664,53664,2198077440,5337.891,1749266500,218658312.5
55728,55728,55728,2282618880,5451.172,1786119000,223264875
55728,55728,55728,2282618880,5378.906,1762575500,220321937.5
55728,55728,55728,2282618880,5368.164,1758704000,219838000
55728,55728,55728,2282618880,5416.016,1774602500,221825312.5
55728,55728,55728,2282618880,5347.656,1752339000,219042375
55728,55728,55728,2282618880,5413.086,1773670000,221708750
53664,53664,53664,2198077440,5430.664,1779408000,222426000
55728,55728,55728,2282618880,5424.805,1777553500,222194187.5
55728,55728,55728,2282618880,5397.461,1768477500,221059687.5
55728,55728,55728,2282618880,5436.523,1781159500,222644937.5
55728,55728,55728,2282618880,5390.625,1766293000,220786625
55728,55728,55728,2282618880,5433.594,1780691500,222586437.5
55728,55728,55728,2282618880,5382.8125,1763541500,220442687.5
55728,55728,55728,2282618880,5397.461,1768457000,221057125
55728,55728,55728,2282618880,5399.414,1769142500,221142812.5
55728,55728,55728,2282618880,5436.523,1781542000,222692750
55728,55728,55728,2282618880,5431.641,1779758000,222469750
53664,53664,53664,2198077440,5409.18,1772983000,221622875
55728,55728,55728,2282618880,5405.273,1771018000,221377250
55728,55728,55728,2282618880,5304.6875,1737921000,217240125
55728,55728,55728,2282618880,5268.555,1725948000,215743500
55728,55728,55728,2282618880,5390.625,1766298500,220787312.5
55728,55728,55728,2282618880,5376.953,1761802000,220225250
55728,55728,55728,2282618880,5394.531,1767440000,220930000
55728,55728,55728,2282618880,5406.25,1771439500,221429937.5
55728,55728,55728,2282618880,5411.133,1773004000,221625500
55728,55728,55728,2282618880,5436.523,1781167500,222645937.5
55728,55728,55728,2282618880,5387.695,1765402000,220675250
