Counter Count,Source Count,Sink Count,Counter Byte Count,Counter Packet Rate (packets/s),Counter Bit Rate (bit/s),Counter Byte Rate (bytes/s)
55728,55728,55728,2282618880,5393.555,1767114500,220889312.5
55728,55728,55728,2282618880,5392.578,1766964500,220870562.5
55728,55728,55728,2282618880,5393.555,1767465500,220933187.5
55728,55728,55728,2282618880,5437.5,1781602500,222700312.5
55728,55728,55728,2282618880,5438.477,1782085000,222760625
55728,55728,55728,2282618880,5385.742,1764532000,220566500
55728,55728,55728,2282618880,5412.109,1773227000,221653375
55728,55728,55728,2282618880,5422.852,1777081500,222135187.5
53664,53664,53664,2198077440,5421.875,1776421000,222052625
55728,55728,55728,2282618880,5438.477,1782099500,222762437.5
55728,55728,55728,2282618880,5381.836,1763463500,220432937.5
55728,55728,55728,2282618880,5431.641,1779476000,222434500
55728,55728,55728,2282618880,5409.18,1772482000,221560250
53664,53664,53664,2198077440,4737.305,1551798000,193974750
53664,53664,53664,2198077440,5427.734,1778596500,222324562.5
55728,55728,55728,2282618880,5416.016,1774745000,221843125
55728,55728,55728,2282618880,5386.719,1764807500,220600937.5
53664,53664,53664,2198077440,5374.023,1761136000,220142000
55728,55728,55728,2282618880,5407.227,1771749500,221468687.5
53664,53664,53664,2198077440,5395.508,1767555500,220944437.5
55728,55728,55728,2282618880,5413.086,1773766000,221720750
55728,55728,55728,2282618880,5402.344,1769949000,221243625
55728,55728,55728,2282618880,5417.969,1775017500,221877187.5
55728,55728,55728,2282618880,5409.18,1772381000,221547625
55728,55728,55728,2282618880,5383.789,1763879000,220484875
55728,55728,55728,2282618880,5380.859,1762974000,220371750
55728,55728,55728,2282618880,5402.344,1769984500,221248062.5
55728,55728,55728,2282618880,5395.508,1767780000,220972500
55728,55728,55728,2282618880,5446.289,1784487500,223060937.5
55728,55728,55728,2282618880,5383.789,1763765500,220470687.5
55728,55728,55728,2282618880,5436.523,1781209000,222651125
55728,55728,55728,2282618880,5390.625,1766234500,220779312.5
55728,55728,55728,2282618880,5436.523,1781180500,222647562.5
55728,55728,55728,2282618880,5389.648,1765936500,220742062.5
55728,55728,55728,2282618880,5390.625,1766167500,220770937.5
55728,55728,55728,2282618880,5443.359,1783729500,222966187.5
55728,55728,55728,2282618880,5399.414,1769186500,221148312.5
55728,55728,55728,2282618880,5401.367,1769698000,221212250
55728,55728,55728,2282618880,5416.992,1774907000,221863375
55728,55728,55728,2282618880,5416.016,1774273500,221784187.5
55728,55728,55728,2282618880,5396.484,1768429500,221053687.5
55728,55728,55728,2282618880,5380.859,1763020500,220377562.5
55728,55728,55728,2282618880,5395.508,1767746000,220968250
55728,55728,55728,2282618880,5399.414,1768979000,221122375
55728,55728,55728,2282618880,5376.953,1761892000,220236500
55728,55728,55728,2282618880,5393.555,1767146000,220893250
55728,55728,55728,2282618880,5408.203,1771976500,221497062.5
55728,55728,55728,2282618880,5394.531,1767528500,220941062.5
55728,55728,55728,2282618880,5377.93,1762173000,220271625
55728,55728,55728,2282618880,5399.414,1768969500,221121187.5
55728,55728,55728,2282618880,5434.57,1780724000,222590500
55728,55728,55728,2282618880,5383.789,1763746500,220468312.5
55728,55728,55728,2282618880,5413.086,1773447000,221680875
55728,55728,55728,2282618880,5379.883,1762664500,220333062.5
53664,53664,53664,2198077440,5381.836,1763376500,220422062.5
55728,55728,55728,2282618880,5436.523,1781005000,222625625
53664,53664,53664,2198077440,5384.766,1764373000,220546625
55728,55728,55728,2282618880,5374.023,1760509000,220063625
55728,55728,55728,2282618880,5412.109,1773230000,221653750
55728,55728,55728,2282618880,5309.57,1739540500,217442562.5
55728,55728,55728,2282618880,5399.414,1769000500,221125062.5
55728,55728,55728,2282618880,5401.367,1769649500,221206187.5
55728,55728,55728,2282618880,5407.227,1771296500,221412062.5
53664,53664,53664,2198077440,5438.477,1782132500,222766562.5
55728,55728,55728,2282618880,5269.531,1726903000,215862875
53664,53664,53664,2198077440,5422.852,1777093000,222136625
55728,55728,55728,2282618880,5396.484,1768431500,221053937.5
55728,55728,55728,2282618880,5275.391,1729043500,216130437.5
53664,53664,53664,2198077440,5426.758,1778395500,222299437.5
55728,55728,55728,2282618880,5411.133,1772806500,221600812.5
53664,53664,53664,2198077440,5389.648,1766070500,220758812.5
55728,55728,55728,2282618880,5446.289,1784573000,223071625
53664,53664,53664,2198077440,5394.531,1767657000,220957125
53664,53664,53664,2198077440,5412.109,1773173500,221646687.5
53664,53664,53664,2198077440,5421.875,1776703000,222087875
55728,55728,55728,2282618880,5386.719,1764969500,220621187.5
53664,53664,53664,2198077440,5416.016,1774458500,221807312.5
53664,53664,53664,2198077440,5330.078,1746732000,218341500
55728,55728,55728,2282618880,5408.203,1771909000,221488625
53664,53664,53664,2198077440,5429.6875,1779060000,222382500
55728,55728,55728,2282618880,5391.602,1766676500,220834562.5
55728,55728,55728,2282618880,5420.898,1776139500,222017437.5
53664,53664,53664,2198077440,5443.359,1783407000,222925875
55728,55728,55728,2282618880,5387.695,1765411000,220676375
53664,53664,53664,2198077440,5395.508,1768016000,221002000
55728,55728,55728,2282618880,5380.859,1763271000,220408875
53664,53664,53664,2198077440,5319.336,1742963000,217870375
55728,55728,55728,2282618880,5438.477,1781894000,222736750
55728,55728,55728,2282618880,5387.695,1765023000,220627875
55728,55728,55728,2282618880,5194.336,1702041500,212755187.5
55728,55728,55728,2282618880,5440.43,1782921500,222865187.5
53664,53664,53664,2198077440,5413.086,1773637500,221704687.5
55728,55728,55728,2282618880,5416.992,1774699000,221837375
55728,55728,55728,2282618880,5409.18,1772496000,221562000
55728,55728,55728,2282618880,5403.32,1770237500,221279687.5
53664,53664,53664,2198077440,5421.875,1776725500,222090687.5
53664,53664,53664,2198077440,5402.344,1770284000,221285500
53664,53664,53664,2198077440,5426.758,1777943000,222242875
55728,55728,55728,2282618880,5408.203,1772094500,221511812.5
55728,55728,55728,2282618880,5438.477,1781923500,222740437.5
