Counter Count,Source Count,Sink Count,Counter Byte Count,Counter Packet Rate (packets/s),Counter Bit Rate (bit/s),Counter Byte Rate (bytes/s)
18576,18576,18576,760872960,1785.156,584047500,73005937.5
18576,18576,18576,760872960,1788.086,584960000,73120000
18576,18576,18576,760872960,1773.4375,581069000,72633625
18576,18576,18576,760872960,1801.758,589924000,73740500
18576,18576,18576,760872960,1773.4375,580698500,72587312.5
18576,18576,18576,760872960,1767.578,578153000,72269125
18576,18576,18576,760872960,1795.898,587646000,73455750
18576,18576,18576,760872960,1792.969,587378000,73422250
18576,18576,18576,760872960,1747.07,571997500,71499687.5
18576,18576,18576,760872960,1795.898,587471500,73433937.5
