Counter Count,Source Count,Sink Count,Counter Byte Count,Counter Packet Rate (packets/s),Counter Bit Rate (bit/s),Counter Byte Rate (bytes/s)
41280,41280,41280,1690828800,4108.398,1346020000,168252500
41280,41280,41280,1690828800,4051.758,1327858000,165982250
41280,41280,41280,1690828800,4048.828,1326667500,165833437.5
41280,41280,41280,1690828800,4093.75,1340994500,167624312.5
43344,43344,43344,1775370240,4348.633,1425376500,178172062.5
41280,41280,41280,1690828800,4103.516,1344426000,168053250
43344,43344,43344,1775370240,4129.883,1353084000,169135500
41280,41280,41280,1690828800,4192.383,1373486000,171685750
41280,41280,41280,1690828800,4076.172,1335601500,166950187.5
41280,41280,41280,1690828800,4070.3125,1333812000,166726500
