Counter Count,Source Count,Sink Count,Counter Byte Count,Counter Packet Rate (packets/s),Counter Bit Rate (bit/s),Counter Byte Rate (bytes/s)
89971824,89971824,89971824,3685245911040,9000652.344,2949337728500,368667216062.5
89975952,89975952,89975952,3685414993920,8990352.539,2945962104000,368245263000
91369152,91369152,91369152,3742480465920,9159543.945,3001402766500,375175345812.5
90477504,90477504,90477504,3705958563840,9153449.219,2999385838000,374923229750
91550784,91550784,91550784,3749920112640,9185011.719,3009727754000,376215969250
91398048,91398048,91398048,3743664046080,9309693.359,3050604006000,381325500750
91670496,91670496,91670496,3754823516160,9133868.164,2992968348500,374121043562.5
91823232,91823232,91823232,3761079582720,9155096.68,2999944437000,374993054625
91750992,91750992,91750992,3758120632320,9156216.797,3000315187000,375039398375
90879984,90879984,90879984,3722444144640,9007013.672,2951422371500,368927796437.5
91548720,91548720,91548720,3749835571200,9157011.719,3000576450500,375072056312.5
91833552,91833552,91833552,3761502289920,9155254.883,2999998412500,374999801562.5
91296912,91296912,91296912,3739521515520,9270789.0625,3037854909000,379731863625
90956352,90956352,90956352,3725572177920,9138197.266,2994405797000,374300724625
91839744,91839744,91839744,3761755914240,9139915.039,2994972107500,374371513437.5
91503312,91503312,91503312,3747975659520,9142843.75,2995930386000,374491298250
90415584,90415584,90415584,3703422320640,9181256.836,3008521357500,376065169687.5
88867584,88867584,88867584,3640016240640,8901660.156,2916879872500,364609984062.5
91750992,91750992,91750992,3758120632320,9202995.117,3015639765500,376954970687.5
91189584,91189584,91189584,3735125360640,9149503.906,2998112938000,374764117250
91298976,91298976,91298976,3739606056960,9154374.023,2999712896500,374964112062.5
87880992,87880992,87880992,3599605432320,8838262.695,2896123457500,362015432187.5
91653984,91653984,91653984,3754147184640,9139942.383,2994959633500,374369954187.5
91303104,91303104,91303104,3739775139840,9180110.352,3008141475000,376017684375
91680816,91680816,91680816,3755246223360,9162495.117,3002368888500,375296111062.5
91296912,91296912,91296912,3739521515520,9176159.18,3006847846500,375855980812.5
92679792,92679792,92679792,3796164280320,9115361.328,2986903265500,373362908187.5
91810848,91810848,91810848,3760572334080,9130783.203,2991983609500,373997951187.5
90339216,90339216,90339216,3700294287360,9090322.266,2978720275500,372340034437.5
90758208,90758208,90758208,3717456199680,9190835.9375,3011657684000,376457210500
91375344,91375344,91375344,3742734090240,9129551.758,2991574592000,373946824000
90452736,90452736,90452736,3704944066560,9118753.906,2988037779500,373504722437.5
86853120,86853120,86853120,3557503795200,8799256.836,2883322463000,360415307875
90727248,90727248,90727248,3716188078080,9154170.898,2999643349000,374955418625
91759248,91759248,91759248,3758458798080,9135598.633,2993557337000,374194667125
91606512,91606512,91606512,3752202731520,8890406.25,2913211797500,364151474687.5
91162752,91162752,91162752,3734026321920,9145834.961,2996909848000,374613731000
91827360,91827360,91827360,3761248665600,9163845.703,3002812004000,375351500500
91767504,91767504,91767504,3758796963840,9310575.195,3050895182000,381361897750
