Counter Count,Source Count,Sink Count,Counter Byte Count,Counter Packet Rate (packets/s),Counter Bit Rate (bit/s),Counter Byte Rate (bytes/s)
18576,18576,18576,760872960,1778.32,581745500,72718187.5
18576,18576,18576,760872960,1773.4375,580356000,72544500
18576,18576,18576,760872960,1796.875,588490000,73561250
18576,18576,18576,760872960,1768.555,578775000,72346875
18576,18576,18576,760872960,1808.594,591715500,73964437.5
18576,18576,18576,760872960,1754.883,574824000,71853000
18576,18576,18576,760872960,1808.594,592192500,74024062.5
18576,18576,18576,760872960,1779.297,582869000,72858625
18576,18576,18576,760872960,1792.969,587354000,73419250
18576,18576,18576,760872960,1489.258,488111500,61013937.5
18576,18576,18576,760872960,1749.023,572938500,71617312.5
18576,18576,18576,760872960,1769.531,579737500,72467187.5
18576,18576,18576,760872960,1744.141,570843500,71355437.5
18576,18576,18576,760872960,1763.672,576836000,72104500
18576,18576,18576,760872960,1465.82,480450000,60056250
18576,18576,18576,760872960,1633.789,535476500,66934562.5
18576,18576,18576,760872960,1767.578,579026500,72378312.5
18576,18576,18576,760872960,1808.594,591801500,73975187.5
18576,18576,18576,760872960,1795.898,587481000,73435125
18576,18576,18576,760872960,1783.203,583561500,72945187.5
18576,18576,18576,760872960,1778.32,582495500,72811937.5
18576,18576,18576,760872960,1465.82,480680500,60085062.5
18576,18576,18576,760872960,1768.555,579489500,72436187.5
18576,18576,18576,760872960,1788.086,585162000,73145250
18576,18576,18576,760872960,1788.086,585694500,73211812.5
18576,18576,18576,760872960,1773.4375,580247000,72530875
18576,18576,18576,760872960,1744.141,571146500,71393312.5
18576,18576,18576,760872960,1777.344,582467500,72808437.5
18576,18576,18576,760872960,1808.594,591742500,73967812.5
18576,18576,18576,760872960,1795.898,587502500,73437812.5
18576,18576,18576,760872960,1768.555,578777500,72347187.5
18576,18576,18576,760872960,1770.508,579350000,72418750
18576,18576,18576,760872960,1779.297,582569500,72821187.5
18576,18576,18576,760872960,1782.227,583054000,72881750
18576,18576,18576,760872960,1767.578,578117000,72264625
18576,18576,18576,760872960,1804.6875,591295000,73911875
18576,18576,18576,760872960,1782.227,582946500,72868312.5
18576,18576,18576,760872960,1805.664,591522500,73940312.5
18576,18576,18576,760872960,1738.281,568872000,71109000
18576,18576,18576,760872960,1751.953,573357000,71669625
18576,18576,18576,760872960,1754.883,575207500,71900937.5
18576,18576,18576,760872960,1767.578,578128500,72266062.5
18576,18576,18576,760872960,1795.898,587652500,73456562.5
18576,18576,18576,760872960,1801.758,589856500,73732062.5
18576,18576,18576,760872960,1773.4375,580225000,72528125
18576,18576,18576,760872960,1767.578,578153000,72269125
18576,18576,18576,760872960,1788.086,585168000,73146000
18576,18576,18576,760872960,1808.594,591730000,73966250
18576,18576,18576,760872960,1782.227,583005000,72875625
18576,18576,18576,760872960,1805.664,591712000,73964000
18576,18576,18576,760872960,1788.086,584941000,73117625
18576,18576,18576,760872960,1788.086,584941500,73117687.5
18576,18576,18576,760872960,1789.0625,586270000,73283750
18576,18576,18576,760872960,1451.172,475736500,59467062.5
18576,18576,18576,760872960,1778.32,581748000,72718500
18576,18576,18576,760872960,1773.4375,580728000,72591000
18576,18576,18576,760872960,1754.883,574856000,71857000
18576,18576,18576,760872960,1773.4375,580698500,72587312.5
18576,18576,18576,760872960,1769.531,579594000,72449250
18576,18576,18576,760872960,1808.594,592018500,74002312.5
18576,18576,18576,760872960,1782.227,583138500,72892312.5
18576,18576,18576,760872960,1780.273,582944000,72868000
18576,18576,18576,760872960,1785.156,584910500,73113812.5
18576,18576,18576,760872960,1766.602,578467000,72308375
18576,18576,18576,760872960,1757.8125,575239500,71904937.5
18576,18576,18576,760872960,1670.898,547409000,68426125
18576,18576,18576,760872960,1744.141,571531500,71441437.5
18576,18576,18576,760872960,1773.4375,580695000,72586875
18576,18576,18576,760872960,1772.461,580761500,72595187.5
18576,18576,18576,760872960,1775.391,581079500,72634937.5
18576,18576,18576,760872960,1458.984,478297000,59787125
18576,18576,18576,760872960,1749.023,572833000,71604125
18576,18576,18576,760872960,1779.297,582941000,72867625
18576,18576,18576,760872960,1781.25,583364000,72920500
18576,18576,18576,760872960,1758.789,575933000,71991625
18576,18576,18576,760872960,1801.758,589739000,73717375
18576,18576,18576,760872960,1784.18,584310000,73038750
18576,18576,18576,760872960,1775.391,581074000,72634250
18576,18576,18576,760872960,1757.8125,575242500,71905312.5
18576,18576,18576,760872960,1773.4375,580699500,72587437.5
18576,18576,18576,760872960,1782.227,582961500,72870187.5
18576,18576,18576,760872960,1788.086,585716000,73214500
18576,18576,18576,760872960,1774.414,580906500,72613312.5
18576,18576,18576,760872960,1773.4375,580222500,72527812.5
18576,18576,18576,760872960,1749.023,572889000,71611125
18576,18576,18576,760872960,1762.695,577000000,72125000
18576,18576,18576,760872960,1752.93,574199500,71774937.5
18576,18576,18576,760872960,1500.977,492565000,61570625
18576,18576,18576,760872960,1788.086,584921500,73115187.5
18576,18576,18576,760872960,1777.344,582257500,72782187.5
18576,18576,18576,760872960,1788.086,585530500,73191312.5
18576,18576,18576,760872960,1754.883,574821500,71852687.5
18576,18576,18576,760872960,1751.953,573364500,71670562.5
18576,18576,18576,760872960,1480.469,485448000,60681000
18576,18576,18576,760872960,1499.023,491536500,61442062.5
18576,18576,18576,760872960,1808.594,591718500,73964812.5
18576,18576,18576,760872960,1493.164,489197000,61149625
18576,18576,18576,760872960,1773.4375,580222000,72527750
18576,18576,18576,760872960,1748.047,572087000,71510875
18576,18576,18576,760872960,1784.18,584301500,73037687.5
