Counter Count,Source Count,Sink Count,Counter Byte Count,Counter Packet Rate (packets/s),Counter Bit Rate (bit/s),Counter Byte Rate (bytes/s)
41280,41280,41280,1690828800,4158.203,1362160500,170270062.5
41280,41280,41280,1690828800,4044.922,1325128500,165641062.5
41280,41280,41280,1690828800,4210.9375,1379489000,172436125
41280,41280,41280,1690828800,3819.336,1251450500,156431312.5
41280,41280,41280,1690828800,3919.922,1284543500,160567937.5
41280,41280,41280,1690828800,4082.031,1337484500,167185562.5
41280,41280,41280,1690828800,4129.883,1353254500,169156812.5
43344,43344,43344,1775370240,4241.211,1390479000,173809875
43344,43344,43344,1775370240,4131.836,1353908000,169238500
41280,41280,41280,1690828800,4082.031,1337787000,167223375
